"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
1,0.112225219222348,0.210809366858287,0.00782893879983781,0.041503181533216,0.0582350734343809,0.00826894184043198,0.0152334123966705,0.0195646465555283,-798.134168195967
2,0.0955029666822391,0.0890184280550106,0.00574254369107337,0.0299020291044501,0.0526260175224302,0.0166972934579965,0.0133565006919183,0.0397079841210786,-778.418234114434
3,0.0912228010195134,0.138961261677352,0.0364592801877425,0.0156421498651067,0.106790768047283,0.0165753667965026,0.0207185620195354,0.0784390439627428,-770.929863035741
4,0.10048823600484,0.148592267327908,0.0313258247814306,0.0247691304702494,0.0591955584545671,0.0170921116400017,0.0632962167844835,0.0870379831683707,-772.002281392552
5,0.0375873975443994,0.0885534095623609,0.00743989899792845,0.00753699432488509,0.0932368545225776,0.0136313000514826,0.0662668286323446,0.103785446720532,-761.303665759776
6,0.0369698634423505,0.0862984631928858,0.00879048861241292,0.0195116694148077,0.087020100082357,0.0108550573621036,0.0668991185793479,0.0997460599595196,-759.808993537025
7,0.0777874222914822,0.111581208044787,0.0153727694303141,0.00401784006357801,0.0882296879849168,0.00397901281866842,0.0685571357718307,0.110721170015101,-759.390398152772
8,0.0635350755202144,0.135322438617835,0.0296569835440598,0.00119304232316051,0.113796294659457,0.00871543896007868,0.082398177334142,0.101739784737854,-761.818027461976
9,0.0528377690005784,0.0633953760935858,0.0352298660418343,0.0104126905197331,0.081373966013794,0.00488741980627154,0.0876502500187731,0.12107756362116,-761.985445409315
10,0.0818118980801748,0.0876138247292744,0.0362461841983459,0.00310597831548375,0.0870974774116468,0.00646585922257112,0.0671186523242767,0.0797178331679192,-760.666638908599
11,0.0510643364549657,0.0927080544793797,0.0326402924823628,0.00269680166834265,0.110122349496101,0.00368722745581937,0.049458398388483,0.0849887956622222,-758.760390546676
12,0.0775462592631791,0.0878418266450626,0.0271663067346458,0.00261224103068281,0.104419571235123,0.00741482375642889,0.0605037309574064,0.0730830187730278,-760.64331707046
13,0.0769716242058468,0.097236814369075,0.0388907842753629,0.00715096306082543,0.0945805751542547,0.0103950888917949,0.0656485258503754,0.10908696020922,-761.814882743947
14,0.0701010476881304,0.0939273124367381,0.0284625977762408,0.00218647809881736,0.0740143859869085,0.0104246305461113,0.0553788867090263,0.0982979187188449,-759.484215086908
15,0.0589514704707356,0.0887520434490288,0.0465672347915412,0.000564134665428748,0.0893786117202826,0.00775396550964183,0.0755134875732523,0.0966754173845124,-760.444531734723
16,0.0497156178508197,0.0684306355616379,0.00954881845877317,0.00104317350629462,0.0855120814896487,0.00131642177770409,0.0612659046486748,0.0928904697131089,-761.810950519994
17,0.0608605747902352,0.135296356737628,0.0147251008309257,0.0163060675124058,0.108990820976956,0.00712001014663635,0.058105997888632,0.09765092705813,-759.938370420162
18,0.0493147094983448,0.141094145967612,0.0106002413688125,0.0259304060879865,0.0955460452433241,0.00966610008967532,0.0478202032046785,0.0987072456675087,-761.843640297758
19,0.0584258150105798,0.0851266002819578,0.00755476579434919,0.0190360417061414,0.0851336063276961,0.0107463919895672,0.0688080405487495,0.104031153932879,-759.112615387925
