"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
1,0.0217644940175942,0.0539443842971179,0.00291030265430088,0.0199421651141356,0.0153667899868302,0.0066497488360517,0.0469088071239894,0.00700454967260984,-347.926951151108
2,0.0208729452514526,0.0188101912044755,0.0055639729368633,0.041331008213079,0.0212858018751427,0.00838570130726666,0.0170689702645732,0.00997719970873727,-342.038605469162
3,0.014655173077235,0.0330004573050919,0.00569595327969716,0.0448393146610435,0.0148401865385635,0.0128731710180098,0.0237384882713759,0.0379670509628401,-339.25182320279
4,0.00421582458580016,0.0281313889406653,0.00479548935053448,0.0115046383261426,0.0367858496205825,0.00226688872082381,0.0213264916606996,0.044107310487119,-338.786599639582
5,0.00936521364947973,0.068731822922996,0.00536331767578859,0.00296320593533478,0.0330028394763381,0.0111507399046049,0.0251542237233514,0.0798022517520976,-341.19677079485
6,0.0159333977054829,0.0304087696824971,0.00324120857939575,0.0344200700184686,0.0136458509525898,0.0128052308760339,0.0224625939061137,0.0732509922331353,-340.58649868283
7,0.0113740580378197,0.0245610406781838,0.000947784300026405,0.029417942968181,0.01948836936293,0.00477050736293259,0.0205659684492433,0.0219439456852365,-335.207645501506
8,0.0134026743255052,0.0248858691359278,0.00160670952471548,0.0284847713829415,0.0162951958814388,0.00998437434381178,0.0403468568048576,0.0195751048813436,-334.656949196885
9,0.00900237589821952,0.0229418544569896,0.00107395283207409,0.0283485621247449,0.0186143791034777,0.0125238789437983,0.0400568105473541,0.0356758377724361,-335.071726104795
10,0.0144561597824958,0.024915443458112,0.00101291987156746,0.0366827187647679,0.0206800163427389,0.0104506139696703,0.0282704728699238,0.0287523636406488,-334.313258170531
11,0.0164770422312263,0.0219425951670127,0.00325218257100828,0.0429309243727757,0.0214190692440146,0.00484053192021385,0.0223613317331415,0.0436216856926209,-336.259742186305
12,0.0145177928852552,0.028891324686939,0.00552714251597394,0.0392433519801198,0.027134766974453,0.00526879749231404,0.0390329110089088,0.0246383800447387,-337.141033266987
13,0.00111874689493112,0.0475487416773863,0.00453039747884123,0.0314467381484695,0.0220905356657403,0.00546133371771328,0.0213314790694658,0.0675333126377363,-338.284232032154
14,0.00842713721688171,0.0455816634251224,0.00579374467936754,0.0299103517914434,0.0393990989736354,0.00405619257330889,0.0385709017173958,0.0435401286765348,-339.839795730477
15,0.00380241511304937,0.034543789930201,0.00337982704300518,0.0260575081308877,0.0370760090539841,0.0049403924147718,0.027338095888452,0.0423521153070938,-336.571196755453
