"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
1,0.0272034890147871,0.213539868712888,0.121678254744428,0.0852336085136168,0.212248257251731,0.0155002123144354,0.0139347621323599,0.122313855728451,-1106.64336036881
2,0.054495216309936,0.193617013973813,0.127832459331394,0.0457449965334536,0.130076646640617,0.0165348654216181,0.062153345338629,0.0407448618084344,-1036.65760336551
3,0.0897688156955854,0.168743673974106,0.0540502704714717,0.0450756778916454,0.133015956684636,0.015536231510922,0.0367624963083202,0.0587874766902945,-1008.98757453845
4,0.0460612714677325,0.163784047199448,0.0453598744025042,0.0026908379227423,0.136945783098434,0.00283830701286713,0.0526499951108181,0.0844336303793582,-993.788540467692
5,0.0261329426138216,0.134421110027047,0.0337599479775709,0.00566925793204802,0.121051931061769,0.00714946663601318,0.08888602173304,0.0801282879943518,-988.429639171254
6,0.034706254905835,0.147324781420197,0.03604567243311,0.00790970273862866,0.11901720874998,0.000971157045822139,0.0819266730019736,0.0780549172535874,-987.610128653969
7,0.0724653225865656,0.10781494636538,0.00791666022878307,0.0230295479651009,0.0889230165575567,0.00364331942500626,0.0678490786280233,0.0752100441144612,-984.618953140882
8,0.0499016860100657,0.114859172219174,0.00930743424587368,0.0258772683641401,0.0908728692035567,0.00486364766265702,0.0689296143493738,0.0950005109741797,-984.715939327439
9,0.094455161117981,0.112995103496261,0.0132488394130248,0.00170340137062257,0.101390504141289,8.78876036582761e-05,0.0719380110199118,0.093050503250229,-984.930974381386
10,0.0687255456389736,0.160037871438233,0.0172614541308039,0.0159481919948412,0.111849709354672,0.00128021721049109,0.0747492073201227,0.0731593755444429,-984.827533588298
11,0.0458921330307824,0.147504670884461,0.0214347312373516,0.0132963259760824,0.102168669828451,0.00526223249714129,0.0736871116013455,0.0883350430732326,-982.951857851984
12,0.0516912194731746,0.152189694884763,0.0124008284098285,0.00200608101372088,0.0966072469962116,0.00646310604461108,0.0777678935477377,0.088730399913544,-982.197870596415
13,0.0743861925286842,0.155557293429032,0.00474488127657479,0.0260585923627386,0.12542335459759,0.00371306080553532,0.0718309696741415,0.0818514710923784,-987.064169578704
14,0.0712767591521777,0.156850947773143,0.00384267171605799,0.0127050939504906,0.124585960670116,0.00553667064652007,0.0869042129200992,0.119150531099767,-987.58466383557
15,0.0674723562560083,0.152492308112081,0.00897654820047259,0.0105158753323045,0.0897008733168179,0.00238777500626492,0.0920115177819206,0.106709193793241,-982.36508818464
16,0.0778368642763688,0.129290118090909,0.0067822179511644,0.00875927643071552,0.100236423321502,0.00352145837631923,0.0879597156107472,0.0851309840006229,-982.672227250973
17,0.072106925055223,0.152843703163536,0.0173293956709617,0.00880096592207203,0.102687555554322,0.00517424335045815,0.0646222269983704,0.0925624811443893,-983.272166921916
18,0.068048671178469,0.14802021855371,0.00530229465207159,0.0122193465151648,0.0980786679747314,0.00747832335185341,0.107141619230417,0.128723049541129,-984.738262879571
19,0.0548472695789683,0.162248612145247,0.000247770324765404,0.00927542733004847,0.0977544413356394,0.00242512089925724,0.124500647674252,0.138477352391137,-986.056514807986
20,0.118960278226898,0.12739797805145,0.000909251117133386,0.0096722839337167,0.0939791093358617,0.00436105375336248,0.110307588194919,0.122931868770997,-984.998366775701
21,0.119147296262409,0.132782281095615,0.00206961217945688,0.00897820574149826,0.0904765810417593,0.00336389909800877,0.132176414709034,0.134818617539198,-986.028000442723
22,0.0750051630530431,0.165420481197275,0.00169464885321716,0.0113606914425049,0.0924931243490848,0.00557530874444535,0.0882920168980451,0.13978584050701,-988.38810332118
23,0.0767591887675002,0.132459298416882,0.00497813713270048,0.00289746288221525,0.0793275427775191,0.00310027872317391,0.140502080973139,0.146690731808283,-985.525301277042
24,0.0707700695478788,0.114487219139734,0.00389313109292814,0.000982008138691358,0.112098270959101,0.00255485594761405,0.124820124309175,0.112771646067147,-986.784029155367
25,0.111859255398838,0.176577917343953,0.00269382355745303,0.00672763408552034,0.0947466797119655,0.00530052286360068,0.0923344405822432,0.104158744201935,-983.838245297075
26,0.059628080136776,0.155141575355395,0.0174831969156842,0.00611140259099842,0.10196774563263,0.00548001123164419,0.0952436891027479,0.110734940747982,-983.010612816123
27,0.0457549117473988,0.146691403325814,0.00636428122128748,0.0188151381359158,0.112289455048946,0.00427866603407388,0.0812928516589875,0.0934556804160516,-984.061623626065
28,0.0615418691356439,0.136557445744066,0.00532293551109984,0.00959112033990728,0.0940574930330253,0.000915933989643046,0.0625196423689816,0.0804009886054274,-984.260088669008
29,0.0437822558347739,0.116455540901842,0.0253100170283879,0.0188230595846856,0.101282853386503,0.00431105608750565,0.0569923171917489,0.0865086018402817,-984.425017522705
30,0.0360494035353016,0.0981758541207873,0.0172561732410334,0.0176277007450044,0.0916117382045303,0.00615214008442648,0.0798804681105548,0.0992300215024864,-985.672234615026
31,0.113044284856849,0.0942315691422477,0.0105415414975428,0.0205177533979691,0.0897648404159174,0.00300200013723042,0.0864205193092597,0.10096737130931,-987.765491500827
32,0.111392462036572,0.105991313682013,0.00471568899997409,0.000149934531927974,0.0898623733684368,0.00511877061927548,0.104159140672481,0.144645810385491,-988.164598659495
33,0.0755421797478284,0.189713898627519,0.00217825155859731,0.00205517800021119,0.0973937635314508,0.00585766482834903,0.126921008856556,0.147353010353886,-986.417670043499
34,0.0813335655164494,0.149311439142229,0.00634642176545777,0.00725103198668461,0.0896009384746265,0.0029765653486056,0.124324318140507,0.114088288916997,-983.701305054769
35,0.0636154109176704,0.20122763606137,0.0183390171979426,0.00470605841013741,0.137087706176131,0.00546066432580385,0.0977280787592532,0.0999568026032264,-988.145599814824
36,0.061332359522297,0.128212992600996,0.0190464408082911,0.000247979694227546,0.133673482926447,0.0020260374961238,0.0961198457847157,0.108604298433115,-985.620964032386
37,0.0199296980783768,0.136491070641424,0.0152648998429034,0.00461911207297239,0.0850059614087014,0.0105652764591458,0.0993721082596528,0.11017487164637,-988.343306125672
38,0.0195270976883824,0.122453026861782,0.0128841155828435,0.00342930528410601,0.108270747953423,0.00858386354448493,0.0838053867435979,0.0802474558347801,-988.700742951777
39,0.0883372128194825,0.133634981363634,0.0183176103664373,0.000249992763175384,0.0903878054710482,0.00257200100958276,0.0825985633097841,0.117012575109681,-984.777516834734
40,0.0315252282318308,0.0918917639602438,0.0283369656114781,0.0016229293629765,0.0948709947016027,0.000737000900730624,0.107380744219855,0.104748714980521,-987.71055575118
41,0.0367508855214988,0.127203770298399,0.0156855781224617,0.0133781649875625,0.105507550719047,0.000798366184471969,0.0789705149548456,0.110272546624105,-983.851198324697
42,0.0707490772173016,0.146340581518518,0.0153355110917279,0.00345930274326865,0.0805600004316251,0.00132061797057269,0.115227491729952,0.142331098220513,-986.137586292401
43,0.0459632508611569,0.112202908125849,0.0120271594984481,0.0105222385568086,0.112614555889585,0.00158997277249406,0.0930719264333565,0.109637114445266,-983.636286760818
44,0.0380364114728476,0.133792599864361,0.0152097334317077,0.00947178858100888,0.109315841546317,0.0025780996825561,0.0938440495297159,0.0891802285419675,-982.675876266051
45,0.0321218793714682,0.163908265922137,0.0134226309745119,0.00908533721250903,0.114017289826936,0.00258288805829998,0.0716320499571491,0.0921267341857739,-983.428514693024
46,0.0387525351460635,0.137023856432437,0.00953704643329313,0.0091933024847572,0.0986277293727801,0.00257209647694805,0.0672795904188481,0.0864187661076822,-982.479104791524
47,0.0530142549928199,0.134735862797753,0.010721009375932,0.0155606107905455,0.103576415098218,0.00342518837966579,0.0703755984215058,0.0834275313069389,-981.934321729268
48,0.0793042872012284,0.160730646136017,0.00917910626652091,0.00496808000953067,0.0889705841940122,0.00787940339993309,0.0762678794892906,0.0937833704595874,-982.379226708063
49,0.0751751430064067,0.147212252527957,0.00339304566555393,0.00519400006120914,0.0934416008677194,0.00953271649728303,0.0702669302928585,0.0888424859554378,-983.560872041958
50,0.0854843063892573,0.155209087764058,0.0173027637024816,0.0180611297669929,0.0993598858376779,0.00228201443934303,0.0733676001062804,0.0737116925865963,-985.162954472453
51,0.0872371084903007,0.136332391408214,0.00491000558988763,0.0125751766201085,0.0977945231875999,0.0095626494616233,0.0640242239596287,0.0706387834038995,-985.205877882789
52,0.0808383630751698,0.160173385853915,0.00838980504822372,0.0211293886537327,0.106108558529049,0.00226199825996616,0.0695334902404669,0.0746017173759335,-985.233622148422
53,0.0359400961410863,0.121423949813986,0.00710214662255304,0.0252372206838301,0.110489584069745,0.00370891685847378,0.0631283062360453,0.0886851563797925,-985.969061214296
54,0.0918641069728132,0.14688791289138,0.0174193317402325,0.0135313060891132,0.0889678550689071,0.00274048870676713,0.0625794737321477,0.0846862021787042,-984.469243698596
