"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","dem1","dem2","p"
1,0.020245917738155,0.0117753832602428,0.0151106769493601,0.00584994126083064,0.00936524838414824,0.0114951657443539,0.0168556309930482,0.0264358652623211,0.00445866827346378,0.00693993843859144,-890.743592717678
2,0.015978696459941,0.0188271929030111,0.00942925693187958,0.00257648280607085,0.0125384294975488,0.0116901311399757,0.0199513061425707,0.0225896926032806,0.00221006756042891,0.00346920803225944,-880.907241770921
3,0.00672223758235681,0.0284616742794447,0.00600414100650827,0.00309529653983008,0.0107764990664441,0.0149410273229567,0.0163022714672435,0.0214488226871257,0.00163103124594718,0.00338449421795277,-875.156532396568
4,0.00545536108074119,0.0258028358027087,0.00949074222617627,0.000654757107821178,0.00825563700915789,0.0127106995367261,0.0148360411944283,0.016325433777929,0.0024133773508444,0.00292302744939829,-873.497634232307
5,0.00476040605175244,0.0265470416509144,0.0150072321963475,0.00383997286047887,0.0111347930312242,0.00661517929941053,0.015056766626454,0.0299466335780091,0.00190692561622188,0.00460610260956985,-874.78928480889
6,0.00140214808007882,0.0234086407340813,0.0155802966817414,0.00225332450006546,0.0119090471869699,0.00641007480505938,0.0238314651378233,0.0280272024371158,0.00250824995642107,0.00533629474346075,-876.747498856666
7,0.00314814835717773,0.0280195872661765,0.00344977408644225,0.0148247308834266,0.0116596175971021,0.0110837701697026,0.0182597974427522,0.0175210323533656,0.00154911192247596,0.00475384638942679,-873.298830194526
8,0.00571922256269068,0.0188713063853271,0.00310445957753127,0.0111954204681099,0.0109264067730276,0.0101835273470468,0.0179437599345757,0.033535668097888,0.00234962581031985,0.00374134739950925,-872.863184256994
9,0.00529836540209516,0.0210979606384161,0.00738660411450405,0.0166279406304191,0.0108045548520399,0.0148289379266632,0.0169043904956404,0.034509457735668,0.00150321468392585,0.003198485464377,-875.329366850714
10,0.00397026059237312,0.0256380499002876,0.000323297494283066,0.0119776801994608,0.00854082459465403,0.0124989263342595,0.0174024877985751,0.0308915569131171,0.00343697025307368,0.00396956213749493,-873.782641492117
11,0.00434973608702883,0.0256653452486926,0.00317445923419312,0.0112150632710162,0.00805482388212354,0.00933908354861483,0.0180109196339018,0.0141604232334028,0.00385505294035809,0.00467308951405866,-874.553364541856
12,0.00434492520474356,0.0246256991416676,0.0027426023936657,0.0119303882887884,0.00921661517919209,0.015280884821309,0.0166181595726857,0.0338259824251966,0.00183399859023906,0.00319441225969392,-872.872821203368
13,0.000950267069808522,0.024363727808632,0.00421930179886807,0.0105105666948627,0.00937751360817201,0.00585487329903313,0.0160617392249326,0.0224580135093169,0.00317575347405562,0.00509519324767956,-875.386425011674
14,0.00432995172002889,0.0226971496340147,0.00347366936284542,0.0108836735753011,0.0111729277469084,0.00792415494157131,0.019217704924915,0.0247517854225156,0.00120130883405161,0.00504162002583042,-871.827686630921
