"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","dem1","dem2","p"
1,0.0302382333932749,0.0147640437152848,0.00950247498297994,0.00522097408860366,0.0128196394256564,0.00994325603192714,0.024951510152488,0.0178909410100748,0.00106748658636708,0.00756658717336275,-899.849137641668
2,0.0112785206368207,0.0282082479265809,0.00956971441289685,0.0137783268330058,0.0108515618511284,0.0132767830693552,0.012537666171667,0.028844659062738,0.00211386947087575,0.00173498357246943,-883.211239721712
3,0.00323101410381729,0.0254927416333818,0.00386758077030534,0.010996580922467,0.0106480973458275,0.00989790245691057,0.0170746325469827,0.0235108315501683,0.00296313931149525,0.00238149026969642,-871.347750793276
4,0.0039459655918595,0.0187355823369305,0.00414461062548311,0.0099689342625548,0.0115668921787103,0.00594249239989597,0.0167063870822471,0.0274186354042014,0.00331917173600017,0.00505674357543772,-873.662553129178
5,0.00296201730771565,0.0207934402984382,0.00111083184375078,0.0147398608093741,0.0120417896819361,0.00856669847210702,0.0199062463158128,0.026541005899302,0.00226309859368048,0.00548131628020428,-871.779771434238
6,0.00244627366251436,0.0188097282065765,0.0104285888056916,0.0137366051589702,0.0099410741296265,0.0184863158821852,0.0217992822859208,0.0269332894162206,0.00265105126769282,0.00686693346862445,-878.167856812026
7,0.00209184073128225,0.0191250643896631,0.00647548595217427,0.0147928366066051,0.00620195894560408,0.00758979509869159,0.0193702944395341,0.0281758405378681,0.00225602398907075,0.00355170142835658,-877.07404912514
8,0.00850019397742717,0.0224165563462307,0.00497846806128732,0.0119051099292183,0.0155048685077779,0.0120924186763635,0.0145000145436073,0.0124125318574951,0.00236762138010514,0.00302651862422989,-879.126155113554
9,0.00234066800585463,0.0205438760168437,0.00331066800767057,0.0140690372958362,0.00648696197033627,0.0118723166049786,0.0212816401016226,0.0212960154040946,0.00146290187210892,0.00364808774551818,-875.229420038842
10,0.00257827130249112,0.0196190636294282,0.00179740137394546,0.016518782981929,0.00730982408661708,0.0119382125745687,0.0140499807556153,0.0180721057188723,0.001576223520801,0.00364038676332339,-872.806202390439
11,0.00265260355353061,0.018319937744472,0.00159130339049544,0.0143667233858034,0.0139372411353344,0.0122034917786736,0.0178509701873746,0.013887776872001,0.00354244583204281,0.00379671682424615,-875.864236564681
12,0.00487614090805921,0.0183577101794217,0.00280939051514427,0.0163143861215543,0.013995660876433,0.0104723411748012,0.0149182086917866,0.0230918821063801,0.00257575338406293,0.00612878611965389,-873.18133186327
13,0.00524481949189809,0.024736511902486,0.00291375655837683,0.0140795244703283,0.0161016296536081,0.00389589513380688,0.0162428952364996,0.0319301230010131,0.00172986498462502,0.00384391079310892,-877.153353925005
14,0.0025305130626199,0.0258043564034429,0.00335225792126173,0.0127018070669234,0.0141928466278807,0.00958672129348723,0.0179276398746266,0.024407506320154,0.0012662978967727,0.0042866798019616,-872.812964378797
15,0.00417791410133644,0.0200287415331891,0.00342160946162446,0.00933350109633329,0.0102860752722215,0.00923557821850883,0.0164216197569231,0.0258284334146883,0.00253345676697886,0.00309336539743104,-871.721565804497
16,0.00258003326142989,0.0222906970141789,0.00421208682545945,0.0148720806306624,0.0111071223130952,0.0104773130552968,0.0169176990386089,0.0266112267897475,0.00386629243723228,0.00323509577466453,-872.086798931264
17,0.00382917476528991,0.0280995399482504,0.00320520038963237,0.0172604571484701,0.00864940345280624,0.0122206763888578,0.0180831146169667,0.0165789511631126,0.00206966557861853,0.00482099358459936,-873.732217255356
18,0.00728451615858382,0.0267497064064043,0.00344312178385104,0.0073564690659814,0.00895107021018994,0.0130170558610781,0.016244812181137,0.0267364811576628,0.0042404272925989,0.00398342402837404,-875.570220492785
19,0.00557163192754333,0.0282316229303667,0.00684761526500631,0.000975634433676988,0.0086864209673881,0.00927072495316389,0.0206163921911167,0.0245071388269972,0.00128568614583317,0.00518170060389944,-874.688808622905
20,0.00209433212898326,0.0272605378362875,0.0135290078018643,0.00530807017896439,0.0109578607412483,0.00902212380786153,0.0217407399834859,0.03494964397988,0.0022522555954478,0.00534809081911509,-875.567396045956
21,0.00348256332685292,0.0275890651644251,0.00248349367931684,0.0116189892549425,0.0104435124148122,0.010097528438638,0.0160869026049216,0.036351250281612,0.00109731339315971,0.00551547167263828,-873.697348429465
22,0.00390381182215561,0.0274476809888076,0.0019768095351478,0.0086892811319765,0.0102314414367963,0.00680393624070004,0.0167688407786238,0.0147587044725081,0.00103729758559101,0.00359146351119594,-874.671882395361
23,0.00380731551255091,0.0214371709816177,0.00349378990519558,0.0169784982717358,0.0114710921396066,0.00843431290706608,0.0171627944585076,0.0288073781201929,0.00106168113561961,0.00997806750358197,-873.478092134091
24,0.00258382093809759,0.0211457546260959,0.00133330625795594,0.015342410300378,0.0103719815668345,0.0121688141856976,0.0199387916295452,0.0348120265228024,0.00139205660706003,0.00536754864219913,-872.601764449415
25,0.00514669100245709,0.0239247711543994,0.00141508090628335,0.0143996923791925,0.0108081870792032,0.0108588769953109,0.0198098640412176,0.0263298331321501,0.00174969752127079,0.00252463432089997,-872.014434218329
26,0.00585053225535805,0.0247154201776535,0.00453746561174044,0.0137196374787072,0.00907843856344415,0.0123820753630904,0.0108157942369933,0.0268783499457222,0.00342126738819853,0.00660381813040454,-877.150996802251
27,0.00367966436786897,0.0227265328449174,0.00139453061923608,0.015480832825823,0.0089950634179572,0.00998254990065713,0.0173076374584236,0.0242634904105704,0.0012241913457475,0.00503467812452212,-870.881581182803
28,0.00509885530964946,0.0225220152462776,0.00231391886196127,0.0135101696757307,0.00938472573392043,0.0118287838907087,0.0172325171442118,0.0356755023013723,0.00311440371547187,0.0021535579159606,-873.590894757657
29,0.00567676807031818,0.0197365907135247,0.00319017185054446,0.0142204341925524,0.00983348683792323,0.0103603893518122,0.0161096869566992,0.0110203335019474,0.00247717191972445,0.00326024875773011,-873.160486202411
30,0.00246416082218316,0.022937896098276,0.00248211027091659,0.0146452138408063,0.00941247297344648,0.0115973480772145,0.0148656488616312,0.0169704215284664,0.00466015787483803,0.00351976963113876,-873.11883099001
31,0.00338040885062001,0.0243227490181593,0.000365972965905795,0.0178716736764362,0.0110227311920987,0.00992806183013462,0.0161997811344121,0.0208798275620335,0.00132326441026561,0.00779634318247394,-873.028158928703
32,0.00376819695578112,0.0240756967620903,0.00355341426852823,0.0185889579738989,0.00883892342971145,0.0139478483125573,0.0159691676137972,0.0158594802588324,0.00462769334437782,0.0102743541721467,-877.6911250881
33,0.00646718006052252,0.0160286322979875,0.00101603189202791,0.0206984036792585,0.00842878898864123,0.011896260311365,0.0172408825299207,0.0153030451343827,0.00077419879461784,0.00648778298999777,-876.762215614699
34,0.00807910180399544,0.0169038323709793,0.00311324368067963,0.00749561316633663,0.0101440827087513,0.0109206414141432,0.0178566455636304,0.0206561382592195,0.00215442581648851,0.00454483325334281,-874.264833979413
35,0.00591851639397795,0.0254173294767172,0.00188556721201549,0.0216326861849402,0.0103136255093907,0.0092834556491215,0.0138771327544968,0.0220403842160133,0.000717651580431874,0.00715090282989346,-875.431898104267
36,0.00430584385437285,0.0216288216715377,0.00296023957806975,0.0121925318942903,0.0113478445399886,0.0103051035121555,0.0140319867454496,0.0387419267554063,0.00362626861194683,0.00951735243722244,-878.450840380762
37,0.00431702429382096,0.0172279313706923,0.00367648070827715,0.0127346739094374,0.00825962592703586,0.0206107424198507,0.0129532770599465,0.0134020360419444,0.00245060771869907,0.00467649781101719,-875.568679699801
38,0.00222972863426337,0.0294342920302061,0.00244373561039028,0.00684968957524471,0.00885405852356655,0.0106987974909082,0.0203561291290031,0.02895305131691,0.00190699854598516,0.00672113191548299,-874.074264884863
39,0.00210080571782851,0.0226837844702616,0.00795285748487684,0.016838244264019,0.0101225654123302,0.00895211818422184,0.0168445868562607,0.0198650498825518,0.0013414524364144,0.00517398691785445,-873.392872113596
40,0.00167736997836006,0.0218537186442464,0.0034898447572131,0.0168865143513225,0.00919183091272937,0.0132877358236931,0.0162934517930492,0.025904824833802,0.00272361653761463,0.00412572244038656,-872.066602211295
41,0.00430147786087085,0.0242279750766923,0.00360172533789378,0.0193391473906788,0.0105339405715804,0.00970417850530176,0.0115812172754061,0.0221019481466923,0.0015256430796087,0.00318752191491652,-873.264844365889
42,0.00301794726441414,0.0183946387081304,0.00254362188996013,0.0105294315124281,0.010357822168027,0.00850114264178725,0.0188929268227531,0.0249184245325393,0.00545682523425764,0.00753287116133193,-876.521284452025
43,0.00632263208238497,0.0231578937739028,0.00139217554650499,0.00941871178160606,0.0145769770957216,0.0111958810127432,0.0183673595889738,0.0283722582490598,0.00500251969192703,0.00475728680865265,-877.240283237321
44,0.00269131822745258,0.0200560809649972,0.000358737400628159,0.0183426785378003,0.0109255536671776,0.0111360343829568,0.0190129661851619,0.0229320060246432,0.00161597529711965,0.00398776200081,-872.691031323224
45,0.00531216354229581,0.0213064200153657,0.00100081910299292,0.0193741360194863,0.00981316392310927,0.0104057991660187,0.0137280258673158,0.0146029516154245,0.00262597769292498,0.00456909705820204,-872.606918907495
46,0.00313848954326837,0.0225594554849799,0.00541110411847139,0.0199469455002264,0.00839041109608401,0.0127252375683036,0.0178188321500607,0.0329836538179855,0.00217755195090573,0.00683788409693967,-874.09099683963
47,0.00288503465333911,0.0231882377643322,0.00121502674141166,0.00710727088529169,0.00982931273124946,0.0191043447034556,0.0192850263047349,0.0161549029886816,0.00223091995497734,0.00614052216426306,-874.117541568821
48,0.00419109147882215,0.0175118192748022,0.00353784561203674,0.014385538329427,0.007518994244733,0.0154089669469871,0.0197276167861601,0.0272946826922186,0.00277795862530555,0.00416499883364112,-873.457304588266
49,0.00367786941756693,0.0273542007445116,0.00177816386173924,0.0158285815120026,0.0100886083219035,0.00845653728962135,0.0169359838933493,0.0235410776428708,0.00114834741020907,0.00711313691475162,-872.695190120369
50,0.00517794941361679,0.0215767160498674,0.00391602749232681,0.0174158191890889,0.0118720476595159,0.00802836700159643,0.0146348463538679,0.0281155675244361,0.00197343598850285,0.00538194889979254,-872.242467905512
51,0.00729647165827925,0.0210962982827169,0.00361519187534936,0.0110570666150292,0.015719159693482,0.00621731516134125,0.0153238473430653,0.0257028498073028,0.00300199075114633,0.0020951746208431,-877.305944205777
52,0.00154289802190665,0.0285346918386649,0.0038673437220874,0.0106544465742172,0.0140276123479032,0.00968242325727573,0.0170924823184052,0.0274057379714026,0.00278152907499434,0.00484842538749472,-874.526686659669
53,0.0026706175090941,0.0183136885642022,0.00367864639686535,0.0116247425121618,0.012980509591193,0.010694794036329,0.0202462389131914,0.0232227749875786,0.0030119016722019,0.00751135855774154,-874.800629057703
54,0.00276156551116814,0.0226982288771211,0.00237456860859889,0.0134145991238455,0.0113744400041301,0.0117803018189433,0.0181896244245098,0.0196356787846522,0.00122211007829269,0.00753821524497472,-872.368715156819
55,0.00312485977096,0.0235464768677132,0.00504294031727547,0.0105968053509021,0.00936626510638332,0.00707894158937161,0.0174552934995255,0.0280695900152378,0.00157232389071798,0.0047793708298769,-872.019816118463
56,0.00468416489558235,0.0232882143828029,0.00571681752233344,0.0133588163655434,0.00940747980344871,0.00966639439197157,0.0183289258017632,0.0196786870428318,0.00261844011689196,0.00450607385177791,-871.992660256175
57,0.0047411716060677,0.0218271109471645,0.00633999874895319,0.0130534340560975,0.0109846672584712,0.00864691758398254,0.0153136956893083,0.0209444705713431,0.00269400600829288,0.00305833395162042,-872.016880133314
58,0.0113330725200947,0.0194560465498232,0.00041166776791205,0.013569325648518,0.00797758922925044,0.00884506587411547,0.0159348906079237,0.0130565259357004,0.00354734954193183,0.00482829392049364,-877.350700856263
59,0.0050015561628635,0.0215968646534959,0.00149068249497666,0.0263261718486426,0.00986002237305882,0.0117417635586412,0.0160921431104502,0.0222577330735511,0.00186700153879066,0.00420775992259214,-873.601095013688
60,0.00558993164979295,0.0219541222073467,0.00331023837384541,0.0268670034333995,0.0104279082486968,0.0117016000167908,0.0162714841832068,0.0189779515000012,0.00354686611636472,0.00301338779423662,-875.24162784975
61,0.0060585789983182,0.0206531112322653,0.00283821692916592,0.0119820001545728,0.00945608847213429,0.0112411773165999,0.0142749488911096,0.025012570827494,0.00472833618996936,0.00307447571859797,-873.559931769468
62,0.0028110889252102,0.0228635437668472,0.00355741651242495,0.0269467403524373,0.010450836846694,0.0139108604698596,0.0155474136597084,0.0165922494062475,0.00197898984275836,0.00548492500953532,-874.855926175308
63,0.00317404904558552,0.0183290336223437,0.00347286560388278,0.022178602083731,0.010153047933482,0.0102985210397624,0.0150677581381761,0.0205173712104539,0.00270589475408321,0.00607521219922755,-872.856871118659
