"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","dem1","dem2","p"
1,0.00511868452493317,0.0160391890700135,0.00444059171945733,0.0145461038363722,0.0754904619279921,0.00682645003156606,0.0400880128097349,0.0795452336870572,0.00319322544005363,0.000979334717009413,-399.422601741494
2,0.00523870578849239,0.0185316572224183,0.00341240207412476,0.00220103652332204,0.0265074904535088,0.00113960638963553,0.041777350722803,0.0785139117706113,0.00287682908616724,0.00132598352418772,-366.397604657447
3,0.00638014992878618,0.029757131010611,0.000148675340190919,0.00175712671573389,0.0241747448884187,0.00851359966622814,0.0298230619317366,0.0798665679959683,0.00414644105227665,0.00209839192432818,-368.275506093923
4,0.00220914198600592,0.034900914374227,0.000899598834927547,0.00177418880689348,0.0218122468684751,0.00355606897408283,0.0298248959460907,0.0597225227296089,0.00422077119105378,0.000570373553226421,-359.584149251843
5,0.00239392981712955,0.0269626743038438,0.000196495694391301,0.00101020838591676,0.0153878722317531,0.00935030489734883,0.0402259770813475,0.0487196452571626,0.00205137054323029,0.000945293608427013,-361.558953754679
6,0.00286830321224117,0.0223577770994327,0.000974667402027831,0.00160937427095466,0.0120717261651189,0.00754594877240997,0.0237551519082688,0.0539142626799315,0.00468129936466856,0.00192119801581148,-361.710035414096
7,0.00310797984698663,0.026493774830032,0.000385910086406483,0.00119309210693349,0.0277338401607707,0.00579480420030452,0.0321012511974456,0.0489107500022778,0.0119144247191373,0.00105008921489185,-363.500000359707
8,0.00375548745350656,0.0297839778006583,0.000707049168439561,0.00154044786035534,0.0118399251141208,0.00277865003776397,0.0352327968369387,0.0425770428035573,0.0112637718546778,0.00098625250513929,-362.087847477004
9,0.00385368750758236,0.018637846258577,0.00016679394401969,0.00234620060878404,0.0229142887976216,0.00102211351431059,0.0199425113359992,0.0470309332264202,0.00577710447160439,0.000527237334050152,-358.617744316008
10,0.0051751254460002,0.031528954820919,7.91546818907814e-05,0.000572860912342367,0.0197383034695724,0.00187837623698608,0.0463665218444635,0.0532160410906869,0.00572033529626331,0.000566369737347457,-358.430171873901
11,0.00747583933003841,0.0374833867115684,5.95160730923711e-05,0.000426630189982326,0.0204586285026812,0.00206768931630423,0.032781702533641,0.0375596389800486,0.00498700635628963,0.000766481051248073,-358.218989592628
12,0.00298341800863366,0.0237569358546763,0.000656608039700346,0.00294968243376619,0.0242325694814291,0.000981005170684857,0.0252288030292076,0.0690774682077606,0.00404729016374411,0.00241037527309331,-361.608977427998
13,0.00450445573124707,0.0180420365647787,0.000858620363260589,0.000910343251134889,0.0247762995520696,0.00198412273393185,0.0378180393461877,0.0525916130741112,0.00291096768955194,0.00577265512474729,-361.71428965243
14,0.00216815622257483,0.0343899058772445,9.60413600085109e-05,0.000547630593040602,0.0228138079829578,0.000951673638063598,0.0319358235834933,0.046191492476062,0.00438742989201102,0.00413210737865644,-357.867168512657
15,0.00104016913810473,0.0247005598569223,0.000879218178618387,2.96586418854353e-05,0.0215580809343033,0.000922819285610209,0.0224233013376866,0.0420854843862688,0.00181783198528117,0.00274554935316437,-357.852184627901
16,0.00534810815842845,0.0190435674613418,0.00115446478559082,0.00082985460613564,0.0174633419046926,0.00144064798152849,0.0269417703369501,0.0438290369026443,0.0021687802047443,0.00279218537734707,-357.846604852926
17,0.00704888562161656,0.0293397999304312,0.000609102047163586,0.000613406269763974,0.0174908379044183,0.00106859105839415,0.0301256189597255,0.0513965619010942,0.00353259078259825,0.00193660321196926,-356.348261259798
18,0.0075078582048032,0.0263844274148139,0.00117766515560966,0.00196619234808858,0.0230838987691012,0.00247116921028357,0.0278413535785507,0.0375101915663836,0.0027044248546172,0.000555457881280886,-358.752441362773
19,0.00157386805966246,0.0315348644415174,0.000310703089560003,0.00113531078303977,0.0153713955164451,0.00240699499213977,0.0364814208404597,0.0412872684117359,0.00387665261569875,0.00300376293747498,-358.51528364017
20,0.00295428274528457,0.0199241844364956,0.000578907315625621,0.00217617744479678,0.0215989085577025,0.00218613279728213,0.0333502973214314,0.038795105313924,0.00406019024185073,0.00204836711780731,-358.163987886311
21,0.00577039309227828,0.0146616441378134,0.00102711292545671,0.00656438635023264,0.0224201742417617,0.00168951012153485,0.0138220103831085,0.045497993957215,0.00640729685428996,0.000589786732751691,-361.863363206283
22,0.00752471280148344,0.0324527538081967,0.000970477737262943,0.000782555770165746,0.0209256295914992,0.000594263820842863,0.0379381786268447,0.0466630292169697,0.00639233835560312,0.000789434994097683,-358.701551874566
23,0.00248668925146941,0.0353988013737013,0.000716972049779307,0.000837952646380686,0.0204947256897855,0.00334396896681176,0.0276132346444889,0.0507207398145422,0.00481197098371304,0.00139937944372533,-357.40339504875
24,0.002939435439194,0.0197728082996382,0.000553321504777809,0.00647608472659773,0.0313537317823769,0.0017478260328535,0.0292597792562478,0.047084810279431,0.00403401023119862,0.000521629328371355,-360.653209647634
25,0.00308820339526566,0.0166846665483723,0.00103626194037174,0.00200243023096118,0.0283910251414593,0.00125939866634984,0.0239383109977892,0.0556581581868332,0.00238270446184221,0.00338953954518847,-362.072592196564
26,0.0107237272366546,0.0323307187204311,0.000754108054437302,0.00180304539746189,0.0283058101389353,0.00077319126086925,0.0307750231454077,0.0514765539726643,0.00340825888631579,0.00344289296955926,-361.386226161056
27,0.00779398177377185,0.0209949360565123,0.000443733744182219,0.00118149939146243,0.0245981558071799,0.00293110265370887,0.0275746046692104,0.0439681049553627,0.00385358307940012,0.000930420396276226,-357.826324033174
28,0.0153107904575432,0.0357229220625176,0.00278030599096339,0.00221049297993097,0.0141045645271097,0.00190150252132763,0.0265931424386499,0.0420068305382442,0.00310954292164684,0.00212662091700676,-364.560574940037
29,0.000745780825487382,0.0324003004563005,0.00118521900440422,0.000480264704082677,0.0128675630901421,0.00108507308264395,0.0340179114107147,0.0451195977797801,0.00369247078123815,0.00185968446161508,-358.629039365202
30,0.00854057341305487,0.0256995434373133,0.000157964666317154,0.00258877182734429,0.0183765807882977,0.00115889214125834,0.0325183781556374,0.0555773698181715,0.00375543324971356,0.00409623684829912,-359.411211629111
31,0.00684742481127515,0.0206112175960101,0.00177529342383788,0.00249672435852296,0.0241749703110259,0.0036466573163405,0.026177314574981,0.0442258682700174,0.00309825642674491,0.00124325567720256,-359.662806436444
32,0.00500041515162245,0.0312457464687691,0.00352065800949066,0.000851975678334826,0.0264801600296981,0.00692747704963808,0.0279413219595222,0.048402369591387,0.00429266163884639,0.00117328142792768,-362.36059555888
33,0.010460156291545,0.019345017618453,0.00382428477090257,0.00438769126969785,0.0214010008224389,0.000624438008397913,0.0273896659840108,0.0547256691112111,0.0072370815941884,0.000659486999963565,-362.657489193956
34,0.0109691428325151,0.0144124309008428,0.003210113388456,0.00345988598875699,0.0205372970003172,0.000668236208311578,0.019547463224693,0.0382759526130169,0.00372996831011529,0.000727256166501464,-361.159208426977
35,0.00656638206802927,0.0241390670566508,0.00250220948923094,0.00409784046366664,0.0204067459095287,0.00547170584811207,0.0357244957879012,0.043530008457103,0.0030252951253753,0.00145050491348116,-361.894132183627
36,0.00575636965380093,0.0299639407929122,0.0024574888341314,0.00269641014872439,0.0173719381049268,0.00425753849715575,0.0378388788232102,0.0524639137381231,0.00543317052533775,0.000789577037222846,-360.995528012662
37,0.00202611288291899,0.0335929904609197,0.00205583826852657,0.000903500887418925,0.0130035920916582,0.00177650376372806,0.0358247488294734,0.0556979026014813,0.00286182316032996,0.00187805478882636,-359.498322493811
38,0.00517713368046385,0.0251136711651658,0.00103279612387651,0.000696629047092923,0.0174631568862132,0.00371805852670764,0.026580032182501,0.0615666229241743,0.00119651844513875,0.000345428463748041,-360.646205524208
39,0.00606938122271765,0.0229667816973815,0.00202899242805996,0.00110349579582186,0.0184343748295929,0.00178405407390176,0.026664996310749,0.0367981793282072,0.00389949238562988,0.00123782743406847,-357.907304990348
40,0.0049046720218477,0.0289600977993221,0.00104012173525078,0.000819812530605116,0.0192742998433716,0.00416873538287373,0.030396181150747,0.04028336714904,0.00485460841536929,0.00384393716670414,-358.850973283682
41,0.00515746937201368,0.0326753055046868,0.00188808672421832,0.000447238273478968,0.0189484422755234,0.000729581154040501,0.0282650524352934,0.0466611436131273,0.0075954745914511,0.00133850965093534,-357.993112391043
42,0.00416990130280402,0.0260457437055631,0.00160729579292942,0.000500608856047986,0.0233867538451715,0.00257125427592641,0.0267327266067555,0.0558447139086989,0.00165411708957182,0.00237504565952303,-358.376230314881
43,0.00568430183504212,0.0349544170974058,0.000796071216408561,0.000579595428865017,0.0201379316832447,0.00559642227840362,0.0292660627163092,0.0397651938414486,0.000553907441603526,0.00193860540513652,-361.977039474257
44,0.00343801882549023,0.0207338816375633,3.6978683225175e-05,0.000995025682465352,0.0224722963059437,0.00458613048299713,0.0345060982020515,0.0493437267731242,0.00177977777917615,0.00845136294940701,-363.153412542976
45,0.00274173496808695,0.0252904209001058,0.00123063299284939,0.00132513712850752,0.023855080574547,0.00419541509156557,0.0227614469538453,0.0511616877245857,0.00238649774050825,0.00869156660991789,-364.189603780849
46,0.00523981407037968,0.0232983064888501,0.000228302650838222,0.00330386406600853,0.0195319230046146,0.00118911933066494,0.0222951282840959,0.0437710833143964,0.0023117831752083,0.00748537645984408,-361.238647960195
47,0.00627713971369963,0.0223464647224776,0.00126308808289277,0.001190712774719,0.0234728238611179,0.000408743523274307,0.031997269145587,0.0413713027010894,0.00520295183839984,0.00585560543691785,-361.357085403704
48,0.00686672366487087,0.0226145408280007,0.000802902155464969,0.00201849408104127,0.0192547195433965,0.00195462574776339,0.0306083846388791,0.0529298416708656,0.00528258696877918,0.0037909011861618,-359.149035142209
49,0.00173779690754555,0.0202604094285747,0.00176519223408668,0.0041631201547562,0.0195266960101334,0.000866572513587512,0.0326735856946217,0.0448420905630125,0.00488968762472914,0.00194084331061781,-359.259105124447
50,0.00276087567478699,0.0172083658407354,0.00640429697751878,0.00296084738026219,0.0214492030123333,0.0017626309412449,0.0224583831093649,0.0484437555391721,0.00327419136943499,0.00169069781179622,-360.983119880973
51,0.0104476555699116,0.0166161642019101,0.00596201316736369,0.00108179670607736,0.0219573150710794,0.00147949779242284,0.0376997106910479,0.0454333434847434,0.00484411448908124,0.0028161236805954,-363.714403950787
52,0.00774455203956491,0.0278165987731868,0.00468336133098861,0.000980054190851446,0.0225554077689189,0.00159264371858662,0.0350148110556373,0.047903551221836,0.000771452167054791,0.00136661523321434,-362.932287829459
53,0.00150314912156025,0.0329055291833798,0.00519407993676931,0.000183472412834995,0.0188830494447021,0.00242867961428634,0.0226915231836599,0.0542252541670189,0.00253667334534818,0.000854793494507698,-359.774746779592
