"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
1,0.071848485947952,0.0195477509505552,0.0579436756525706,0.0278449902351907,0.00662529681821605,0.0108201596151275,0.0072929314647095,0.03139278987974,-1488.50168951917
2,0.0416474062445395,0.023160068229943,0.0522855276497666,0.0301657929786958,0.00862662676585197,0.0147707764149561,0.00968393247620971,0.0176669642712285,-1433.66985056128
3,0.0406843884430293,0.0182103276074105,0.0237755658193545,0.00553455380334452,0.00896127960107657,0.0164745569206067,0.0116380173151094,0.0247441869240749,-1418.1880779005
4,0.0299179768456618,0.030129011730216,0.0109504701778197,0.0137664120867785,0.00879860822699177,0.0098900608910556,0.0123846813154967,0.024023415109732,-1397.08169355295
5,0.0104879683907245,0.0231880124269197,0.00825784586089453,0.032957297439293,0.00876613224850714,0.0128805863948169,0.0118842417426414,0.02279951112327,-1386.29232827988
6,0.0137475584338203,0.0240505590198284,0.011817080366794,0.0323223086255458,0.00750825495752223,0.0123806741781453,0.0126742682482383,0.0291849926445542,-1386.81066137171
7,0.0136986613293005,0.0199134613086457,0.00950986643725936,0.0338781392059326,0.00745792483285466,0.0127577695053486,0.0124739711602828,0.0208832349054372,-1386.43020295584
8,0.0136015567558921,0.0254613338063144,0.00814105529311154,0.0175607280757409,0.00930353649701859,0.0115539087991782,0.0103169642081536,0.0162119010132504,-1384.92677321917
9,0.0201959794606925,0.0215874241564863,0.000917807578284421,0.0235541194459313,0.00665248367309827,0.0165935340962305,0.0126007759171346,0.0208679512914439,-1384.85610861357
10,0.0162155744365127,0.0256038306185401,0.00402705089862646,0.017993296373107,0.00840406123340556,0.0184204478555164,0.0100143299899632,0.0230258740029674,-1384.53210447665
11,0.0189629794801333,0.0281230315099579,0.00693405909286797,0.0172570294787097,0.00666332969263524,0.0173256921165597,0.0116902489403386,0.020969686464415,-1386.24252669203
12,0.0185805299380171,0.021443071349269,0.00589432457100515,0.0221646793869989,0.00814337034256981,0.00772442500801956,0.0124880992007927,0.0233727183929886,-1384.51587830325
13,0.0182766269669672,0.0217570368892918,0.00285604789240292,0.0230648870524949,0.00793373368055327,0.0176845571354237,0.0129079410770935,0.0239885785889502,-1383.57040557434
14,0.0171342849495279,0.0230909590763635,0.000699441635242864,0.0163548841165272,0.00788692430039199,0.00658560048506139,0.0105781003745307,0.0230988990740424,-1386.10170205181
15,0.0158650983402175,0.0274331527887739,0.00193718566449012,0.0115861290751661,0.00665823354253421,0.00941784569127742,0.014038130477133,0.0243006476189412,-1386.37773614088
16,0.0198330893848333,0.0233103839437167,0.00453038869906332,0.0266345714302081,0.00990090926013396,0.0163933733911895,0.0125778941114462,0.027188198280992,-1386.53896034527
17,0.012020448164057,0.018630833896014,0.0022192682114172,0.0257848498916194,0.0081027476980066,0.0110294407426168,0.011789113678555,0.0223944096164836,-1384.8072134588
18,0.0118755397432797,0.0255001441299027,0.00641502814240256,0.0271318761748388,0.00882621852614477,0.013193894101723,0.0128877187977726,0.0301377536664142,-1385.53268668159
