"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
1,0.0145082771192134,0.0394439256758547,0.0279812801429812,0.0138815148290917,0.00360404237119517,0.00403396163812383,0.0142420042583016,0.0470229920689449,-1423.31383889896
2,0.0145196089450378,0.0262775369305279,0.00594000119428703,0.018405311490541,0.00491997294763895,0.00872788516521725,0.0140074514238261,0.0171465724175319,-1391.36727668341
3,0.0177346764222255,0.0208875865964723,0.0123131182382634,0.0159868398180175,0.00948946270128796,0.0135105937097573,0.0129120786262755,0.0323555629236201,-1388.14636203852
4,0.0171605529186419,0.0216171670886087,0.00458422291866729,0.0142238462521726,0.00863056708674855,0.0137660109623803,0.0131712592046732,0.0268138451569487,-1383.24022956835
5,0.0163896335411103,0.0250994839240169,0.00135672604049077,0.0154005795899774,0.00801309501965014,0.0117865168367738,0.00973947425796724,0.0203101429932266,-1382.7349424017
6,0.0161777260490988,0.0251081171799896,0.00335773668377417,0.0150505384123401,0.0074128358767216,0.0115759930699854,0.0128384752813005,0.0183622369774383,-1383.02035812077
7,0.0199403640075923,0.0230847687647551,0.00341059828608813,0.0201964192836949,0.00637696194858385,0.0110733279508161,0.00858844142310397,0.0206554780953491,-1384.92796891646
8,0.0169153613420242,0.0201355004507878,0.00200903932329833,0.0224854541355583,0.0119843012530287,0.016924618341671,0.0154433173498411,0.0310345396226996,-1388.4727536814
9,0.0165562136672256,0.0178806571982026,0.00567372333717303,0.0150514350612279,0.0116002367398995,0.0117931822303281,0.0144056413957928,0.0211879825109245,-1387.0625147193
10,0.0118121253623867,0.025904976964525,0.0072068599513693,0.0162179932219195,0.00678180820178054,0.0127431172305777,0.0121020732219355,0.0312844448042121,-1386.63610516999
11,0.01346353768061,0.0261745666106211,0.00663673662372561,0.0113941144840382,0.00755657883098762,0.0173004065836795,0.0144438500424736,0.0302217211181806,-1387.94106417586
12,0.0145598041515862,0.024008935503912,0.00714508445195105,0.0238000153935441,0.00858568255300318,0.0161434634250224,0.00866889141180604,0.017831400303817,-1385.53423617127
13,0.0148003115151045,0.0274405692670307,0.00952124396704468,0.0189453825529202,0.00755044070998053,0.00853460611968121,0.00866833857571496,0.017804925671266,-1387.24968432748
14,0.0195210512941322,0.0262769536920051,0.00395582722996915,0.0206199179624893,0.00859954274162627,0.00844267744726512,0.012971520285739,0.0208258254852155,-1384.43222238493
15,0.0151297781320486,0.0206802381891036,0.00378051666819256,0.0212918607019413,0.00906919222332406,0.0100265654706686,0.0109031581146059,0.0220736152435959,-1382.54596006217
16,0.0141725452553108,0.0272701414346115,0.00156093717953193,0.0199387855068614,0.00911124766282581,0.011345677353158,0.0147218260083983,0.0261694508262131,-1384.62856980681
17,0.0212162055716122,0.0278664070384698,0.00651410585936943,0.0133970399850879,0.00659274960519534,0.00843928647253174,0.0107537523026595,0.0224865688692742,-1387.69406010201
18,0.016121222323566,0.0268711122126878,0.00160257657065624,0.0228686140069703,0.00717497758926262,0.0103330875729273,0.0126402211656197,0.0271697716842539,-1383.80626887212
19,0.0165068994559915,0.025040007656088,0.00134798607174871,0.0154805552228719,0.0101474533349609,0.0103536694762722,0.0125085340102952,0.0210169965967827,-1383.82334151887
20,0.0183642633415411,0.017093648382812,0.00356399940774309,0.0267169645997698,0.00899380165224217,0.00939820169082968,0.0125522245368197,0.0273472291026466,-1386.58517652431
21,0.0191360183787214,0.0189807300146949,0.00436179850475605,0.0156566196974738,0.00741579463070772,0.0166347720580063,0.014032113446337,0.0163743422872297,-1387.05846136047
22,0.0181150779198977,0.0204068037678175,0.00406895505555163,0.0179855647754036,0.00848855148679698,0.0152098342675068,0.00891173737538043,0.0237557984271011,-1384.56702376962
23,0.0180766997849459,0.0263610727339964,0.00260285049554466,0.01691693650614,0.00733001123022341,0.0144392923698084,0.0118263743755847,0.0222280017061035,-1382.35701947641
24,0.0168920175594666,0.0232893710453538,0.0020151643617967,0.0194089923815609,0.00703888660072996,0.0127809747902911,0.0132147948770802,0.0253259204643535,-1382.00031799332
25,0.0155331246793035,0.0227825946320282,0.00271081595187953,0.0259549091579027,0.0105055317808082,0.0129951409114726,0.0132188392683255,0.0227274116433827,-1383.8156973264
26,0.0192063057214568,0.0197614096882235,0.00546670359681091,0.022534627327911,0.00731085698501995,0.0152376539663566,0.0115329515657986,0.0215323556976737,-1383.6889831817
27,0.0142704533597019,0.0220218763148978,0.00662068630052245,0.01801651373197,0.0096850680187016,0.0165148713639162,0.0137716541278177,0.0274033089640347,-1384.87200472719
28,0.0148918143706152,0.0236586371158834,0.00223111781940043,0.0220573761174448,0.00649832822784862,0.00992739670945214,0.0147353618776018,0.0204385694671297,-1385.05652702244
29,0.0139124385474252,0.0216451254280466,0.00248718709488676,0.0192943699067471,0.00757278685576965,0.0139175846252261,0.00871414186984161,0.0167387973031608,-1384.09990126743
