"fusion","fission","wgd","demi"
0.0072147464524856,-0.0263740263756241,0.0434365294078599,0.00466667533424233
-0.00503488594488664,-0.0471053326149427,0.0256613914302531,0.00249143420708208
-0.0204315189403998,0.00192816769723874,0.026076881103796,0.00614245852097466
0.00329843401862306,-0.0147838138840942,0.0343843387804714,0.0139644858071199
0.010953697572549,-0.0164936108167313,0.0286467740108148,0.0202217832388508
0.000574655408802468,-0.0514683053609784,0.0359640381383495,0.0152321077354688
0.0105903811064737,-0.0754707667450086,0.0448469603148708,0.0106886942683738
-0.000584487877945655,-0.072605563012147,0.0389820131982262,0.0260630085199007
0.0186248708550776,-0.0559125010477941,0.0389566773258245,0.00884399816679535
0.0250718514257293,-0.0370905436118422,0.0397066555428262,0.0133584176321685
0.0261630722193488,0.00420350377182823,0.0415339602455599,0.0132182522012807
0.0187683511665377,-0.0316919447204532,0.0336869466876801,0.013148626187098
0.0190521487291398,-0.00192673597346038,0.0435277621912511,0.0168467296938535
0.0256680336942149,-0.0111791453257206,0.0359055863549997,0.0145899647351933
0.00317155479698796,-0.00480395751320703,0.0375192984779223,0.0167379411602228
0.0116238581711328,-0.024568153630611,0.0436041399396712,0.0164894630502287
0.0126426409872952,0.00397594869617025,0.0314633511889505,0.0147372499290025
0.0167930802957178,0.0107786704000065,0.0374091312642847,0.0166301917659089
-0.00175512603697784,0.0240243853847452,0.0330398111054513,-0.010302167715317
0.0156786790247856,0.0241143162798736,0.0360917980079907,-0.00740299533760312
0.0189236818580043,0.00523116687990541,0.0227255662696389,0.00537732254238351
0.0148279101097448,0.00816009957708163,0.014028013194917,0.00554297359174214
0.0135677554170022,-0.0655953791644664,0.0320427948008288,0.0093173734091501
-0.0215436390654081,-0.010019527447711,0.0383731825435348,0.00926796985290292
0.0183799763479183,-0.0374856609211165,0.0234611621725663,0.00271539857076734
0.0177899575195217,-0.0131676389872515,0.0342257836477525,0.0127699070342846
0.0155933212740169,-0.025579424390562,0.0233052625547704,0.0196717612563744
0.00969049180543687,-0.00636308610210775,0.0370435548360277,0.0140321063137625
0.0200085225513535,0.006407675349581,0.0345289327048225,0.0184533425490861
0.01282218780123,0.00941469934560253,0.0242247639063317,0.0130120632781392
0.00958963959990056,0.0188994596912713,0.0151778584595232,0.0164705582677408
0.00170057947601436,0.0235296646611134,-0.0127923552496745,0.0142482116985669
0.00843089401854051,0.0267443072530139,-0.00521632425631777,0.0133812933392641
-0.00971662741566768,0.0216539685064277,0.0225678967614065,0.0174581967608022
0.00793172781793092,-0.005228370631099,0.0219894625625248,0.011834066013529
0.000121045596098553,-0.0376505669036913,0.0202462787839459,0.00786754654424232
0.0145059871408569,0.0172187925562846,0.0296842059154219,0.00197714129294737
0.00630946368701916,0.00701161965557165,0.0348862646707149,0.00155216742273214
0.0281413935382966,0.0154897529858503,0.0288199080171742,-0.00351399635008487
0.0325381751138171,0.00724717974074761,0.0258304890890143,-0.00235961313663021
-0.00956578138768418,0.00430915050400407,0.0306080557881098,0.00582618958118674
0.00626783597910495,0.0162389689670739,0.0334232269198683,0.0103058213831704
0.00498326076984624,0.0155923603768546,0.0349995530754746,0.0107472927986246
0.0263969965311945,0.0215961960545974,0.0276889898976413,0.0167559713302792
0.0137069468616165,0.00568914135189265,0.0233798002267124,0.0042424282069187
0.0202029041659382,0.0147738594153321,0.033435921925266,0.0140466663347293
0.00868993015177328,0.031044919192783,0.0301758339990598,0.00763305094485937
0.000231261324791803,0.0273218499249826,0.0249918838079665,0.00949195771914834
-0.00915998652663333,0.0273703744400504,0.0178116284096188,0.0138861519348822
-0.000398451033139258,0.0229547476421351,-0.0193336882107476,0.0130599653181612
0.0138780255578058,0.0261017855990028,0.0105297192814263,0.0118117178429326
0.0152070611986857,0.0127227703845468,0.0224487001871034,-0.00113667951920265
0.000584037307682351,-0.00668547687262074,0.0199440129001639,0.0055319848915883
0.0080910903605622,0.0211397127823669,0.0216572222345843,0.00690702189162201
0.00377118494155274,0.0110863764666302,0.039738523852269,0.0177417981824818
-0.00721604711631572,0.017117949813442,0.0317920277727999,0.012713008672944
0.00442302647903684,0.025836257928324,0.042444181222776,-0.00793377393264169
-0.0113081602944905,0.0218861638047322,0.0192231133695855,-0.0196547785347849
-0.000138879752740538,0.0282426722605017,0.0235375667708907,-0.0255081572084119
0.0228527419846613,0.0226680132575479,0.0176155149832467,-0.0154745629271278
0.0273883436465078,-0.0203539600655404,0.00641752481698216,-0.000395785034367687
0.0312710369141981,-0.0227203103088041,0.0096034211563791,0.000214409938788568
0.0123396060100362,-0.0345508198505109,0.0212099823693878,-6.231812369944e-05
0.0191513553179912,-0.0109902852829933,0.0206325385532515,0.0192701062734149
0.0129192476675312,0.0256414654657488,0.0219477047990632,0.0184091149225573
0.00504519861671331,0.00155315646928711,0.0102603578220304,0.0157418046170246
0.0180951853503263,0.0247942841390692,0.00545315442599344,-0.00289941161986581
0.0225088097980684,0.0181032750933206,0.00207299422508962,0.00282761621307421
-0.00524912670703231,0.0103842236384203,0.0332198864382633,-0.013168927957793
0.0199555512583486,0.0209798351305457,0.0284690640204906,0.00475202611340311
0.013754863849621,0.0127183845258564,0.0229872230308046,0.00669322474667859
0.00885875776878833,0.0206384406377137,0.0369692082645548,-0.0425292657224541
-0.00765213907854833,0.0160291744516512,0.0247121966813609,-0.0566724011501838
0.0200804597124392,0.000161604377479864,0.036576579479541,-0.046042098311588
-0.0080941209822471,0.0209088005362498,0.0260840997344104,-0.0367169015435529
-0.00078594647506473,0.0363062133193185,0.0332925873470959,-0.0345313715560997
0.0209804034189187,0.0167325509786068,0.0257806300225356,-0.0318802659686866
0.0027844257551798,0.026491069308671,0.0213730013841875,-0.00596685011466909
0.0103669690582579,0.0229469756433428,0.0159895495724634,-0.0163637630411574
0.0173002351747727,0.0248121403508038,0.00978284950533722,0.00117331943597388
0.0225432397664929,0.00837716281596042,0.0286584062952537,0.0135244743625649
0.0204961005313499,0.0135167452576805,0.0285974419974165,0.00716093028592332
0.0220271562985335,0.00383544400492196,0.00859521096364812,0.0114916294202335
0.0139446818726905,0.0128254813618811,0.0302703370264738,-0.027067447711377
0.00425150819359931,0.011489038640985,0.0169900704733479,0.00116158418935981
0.0128397341941183,0.00100638739139098,0.00145997622404634,-0.00043477159677744
0.010071430553696,-0.00121154306086537,0.0261058953627784,-0.0268215446198004
0.017292800728872,0.00385048934273197,0.0230991944974661,-0.0254582684963515
0.0158357341931694,-0.00298091947075743,0.0278148846620854,0.00856961209963893
0.0159985030800302,-0.0266647264961677,0.0274287117959371,0.0108598581963759
0.0184688734122848,0.0158391049768419,0.0301984422139804,0.0139890968726522
0.00542780430243821,0.00927396388859664,0.0257980098125976,0.00675630862172607
0.00341871062529615,0.0208670653351056,0.0345659065962432,0.00703525468769327
-0.0190105155774985,0.0144109695639195,0.0339247063208273,0.0109345440129775
-0.0160380036890443,-0.013299170008745,0.0353241981712102,0.0131586084751306
-0.00681745352304628,0.00668383166108358,0.0100031341816391,0.000597337854152728
-0.0276481179212918,-0.0110705920932659,-0.0231981649184661,0.00945597278497708
0.0238411187096757,-0.0469747730765097,0.034041728038717,0.0192592712668735
0.0232330809718725,0.0125548469291362,0.0217266605570639,0.0146151643485754
-0.0161031716450372,0.0181408050397315,0.0135041655132805,0.0134243491878878
-0.0203792688705953,0.0210078151242075,0.0201687371578657,0.0109513033113192
0.0185009149858785,0.0148846907530895,0.0141753847485943,0.00465207497812991
-0.00739400314595444,0.00387586328752638,0.0150061431654752,0.00374019028096943
0.0192780402142556,0.022688094024641,0.0256495857540509,0.00409702178188451
0.0199422676198808,-0.0363300661493447,0.0288532568249628,-0.00447090962877809
0.0187719966775966,-0.0165497306714051,0.0234215090458017,0.00101492989958255
-0.0399059822660914,0.00847636772398358,0.0110975812261255,-0.000845613333821445
-0.00327925314958086,0.0108653815993554,-0.00516583570973967,0.00922074575656366
0.0279182281011937,-0.00204544318412771,0.0319074361221972,-0.00228981111384994
0.0207330321558971,-0.00545206910656586,0.0339907444808678,0.00323946503988168
0.0191128737729988,0.00257021076241867,0.0313258076278384,0.00605874462550269
-0.0154422720858758,0.00694016909013235,0.0303986968506387,0.0100919774372411
0.00813504080613125,0.0168592435671162,0.0257247621463877,0.00687863831282275
0.00496951394923114,0.0334913165829878,-0.0119142332934973,-0.001699522202964
0.0227706569979637,0.0143169095225272,0.00367641473274513,-0.0277895271939888
0.0208294928712016,0.0198644780596913,-0.00857911894681625,-0.0521972093077302
-0.0182363714931284,0.0172451894746697,0.00555997447381507,-0.0407616943101548
-0.0206915941145097,0.0232212144726806,0.0280060608013691,-0.00840887926945282
-0.0161954176915104,-0.00280480894369197,0.0356774239057793,0.00799869176400293
0.00796541380763715,0.00587587929342037,0.0118303610556314,0.00855107914874787
0.00139331120791207,0.0143867101486917,0.0326968128105158,0.00748617340852625
0.0210042292867746,0.0136647158682457,0.0308893810163401,-0.00284243507374713
0.0176810716035709,0.0128980236582807,0.0312773628078829,0.0202692369243545
0.0123772675903977,0.0126686345700007,0.0341208756577226,0.00842382368659915
0.0164965129908857,0.020012146416436,0.0319596312003798,0.0108628960907044
0.00245009358442237,0.0105423152193272,0.0350966052954112,0.0239725000183782
