"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
1,0.745266927508873,0.0375372580643441,0.696421667262502,0.591249741280232,0.111658047850438,0.0015244753074758,0.409675007803472,0.28087522274189,-2009.50999998921
2,0.486817636324808,0.0516708308572089,0.11788598516849,0.427025777474952,0.125958168503726,0.0498646359047254,0.283512314707444,0.16753712896081,-1830.52870812736
3,0.111659513298025,0.0662490490532754,0.0495271254333891,0.439924144646679,0.0917294927378928,0.0591225698556226,0.275563385476673,0.182643375303933,-1795.81001116449
4,0.0437257647890949,0.0531441621699717,0.0719243801568876,0.358585440350209,0.0474321780043826,0.0769906930587358,0.266391192698269,0.184352099107965,-1778.71094350637
5,0.0158561757544939,0.0282984169524749,0.0519660703568051,0.39354278088655,0.0422415559871772,0.080623519672362,0.257658436835903,0.252578780520417,-1772.0839455716
6,0.00971511452799412,0.00614858582527382,0.0682235185175629,0.392758295740439,0.0308460626782241,0.159853632428571,0.2517248928804,0.215382089971945,-1767.55375215835
7,0.0046689365985459,0.00119595361360052,0.0804475256716032,0.367828297880686,0.016211098889781,0.136896707708089,0.168578307307366,0.206935394819408,-1759.46730594578
8,0.0039045865173079,0.000785205163230788,0.0712955815084327,0.3904169857184,0.0167145779730822,0.13189431924465,0.207270270988446,0.23279119467979,-1759.11055440911
9,0.000795539215484891,0.00515744604213413,0.0497706872275234,0.392270247778123,0.025842061478702,0.105516070731504,0.268086108596481,0.240877475897436,-1762.83567091658
10,0.022049504656915,0.0011502986935863,0.0546035024600347,0.338865931755652,0.0347534276287705,0.10411454787396,0.204177774404594,0.180116998168438,-1763.76169240713
11,0.00753851741482974,0.0100782828672456,0.0616574907402494,0.460480827878068,0.0276476782073425,0.132368542321616,0.192167673098006,0.219248983371956,-1761.86660387188
12,0.00346738609461986,0.000540339743731818,0.0901124560339813,0.379174353790488,0.0288083321630588,0.128525125967836,0.211671486658478,0.203844007499063,-1758.58650323126
13,0.00983091235257479,0.0207476476001041,0.066141025379449,0.446733385449021,0.0381156063171852,0.101470353940151,0.179312830857108,0.16149997347587,-1765.55344798948
14,0.016319934301877,0.0177134310154182,0.0746799102816649,0.487135649253473,0.0477357583150431,0.105882755295074,0.163851930016156,0.214742161632631,-1771.44474001346
15,0.0138495612855006,0.00869560508200966,0.0514819181476075,0.336869927543819,0.0328842657620381,0.108053709847779,0.249292920355839,0.215219749922673,-1764.63241106373
16,0.00829334485847503,0.010783864788241,0.0592224344618081,0.364700993854422,0.0308678741668021,0.116145256233008,0.264744377507077,0.277239055626809,-1765.01854133328
17,0.00508328136014531,0.00841750953222827,0.0616097627278315,0.426688121346203,0.0273990239490763,0.115608339175614,0.232579744137168,0.253929062443694,-1761.55878940358
