"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
1,0.798039563106303,0.118391776539015,0.123771947208806,0.36577640960694,0.305111703457701,0.151813050888776,0.0682534048421361,0.226200571874574,-1973.74093917873
2,0.125100793103223,0.141307265617906,0.124094134897863,0.322015514375128,0.170702625988831,0.0845734721899038,0.0879169454755054,0.0699337979763411,-1787.18130269732
3,0.143831892440172,0.196414275191248,0.0142359286488783,0.200801768540281,0.149847905701651,0.0559781535065137,0.0919548855109744,0.114177147204349,-1759.00756848911
4,0.121467594111184,0.214002382974035,0.067372448859315,0.116613530701279,0.14140186846203,0.0604090848971977,0.206232286570115,0.119308842828277,-1749.69470572741
5,0.0712934982777189,0.48673947696381,0.0558110585160274,0.0655336985056439,0.149181077484153,0.0540012192689663,0.184668667699434,0.13468493379748,-1736.66274927208
6,0.0387408387093704,0.41795598864428,0.0440675519704093,0.104813155480147,0.147452589794217,0.0300326156246135,0.196872028583443,0.128674292936869,-1735.88330249315
7,0.107858504416073,0.422523879339745,0.00921089399196211,0.0995763555501126,0.139402588062854,0.0338805299823345,0.200550203360357,0.159846322315583,-1735.84244530985
8,0.100328064951562,0.547422229244583,0.00777261683971785,0.0673525452638721,0.184308504629555,0.0271956443728046,0.233680044680475,0.119100819919262,-1724.80256244769
9,0.0481676652793412,0.618253902563067,0.0205282606466239,0.0232610545632693,0.188561119195379,0.0203037953601482,0.254896440522436,0.15366392029254,-1713.01020275192
10,0.00836957149613449,0.617365503412633,0.0120705355490447,0.028333422593555,0.194236504875891,0.0248572057913457,0.276602190948014,0.119688066278407,-1717.31209434754
11,0.019474898235128,0.624000895065018,0.0188808214578973,0.0173606209956546,0.222386128729222,0.0258456307709118,0.225355852575374,0.127695683861812,-1715.99945978043
12,0.0442184921087207,0.63672804432379,0.00794769628111781,0.0190233292203329,0.20665240962509,0.0232918191599788,0.258434937411618,0.151435229280413,-1712.97317885858
13,0.0532783670610909,0.608543011552671,0.0234384289657498,0.012552490684008,0.178352989096574,0.0240266839349977,0.318727806307955,0.173692406160049,-1714.2155030922
