"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
1,2.24928479751523,0.146831050473337,0.112916529484453,0.0523696495472724,0.516723576598857,0.104479977172,0.267260299990171,0.0389691641788398,-1862.5822165035
2,0.445998296097153,0.0523729153060781,0.0769372478761745,0.224873587856517,0.0574788494777419,0.109038908947609,0.066459171204775,0.0685382415364238,-1560.85418928149
3,0.117113138852979,0.108340833847853,0.0488462765757817,0.222447357667024,0.105136011782297,0.0793702172099829,0.0709505458168743,0.127038231886338,-1543.15757513709
4,0.139179919283249,0.106109937131744,0.0325675795692213,0.205784478540073,0.0642073062166005,0.0892691433653254,0.0926579030257156,0.0826490646437006,-1540.04663062108
5,0.139480702055149,0.225613142128897,0.0423991154330721,0.173997913161471,0.102270600451888,0.0641374087888082,0.0968132779463231,0.105360482529829,-1534.5818505755
6,0.267769215178125,0.223024109965827,0.0445360100002027,0.132998780889494,0.0934278359751993,0.070033647442676,0.102764210143473,0.117633364751912,-1538.47784019468
7,0.012180967064595,0.432131421688976,0.0479588143021065,0.156843040355168,0.123998308995479,0.0444662743042296,0.207985418178817,0.151063265909416,-1538.00006551748
8,0.00536545124609658,0.439393155119892,0.0439958347434248,0.058426858343756,0.129646760644174,0.0332207907400357,0.227593351541771,0.142881656080954,-1533.28654247979
9,0.0236160578530391,0.653992912862679,0.0589270606386964,0.0178284578297001,0.161946020492889,0.0210389222649055,0.267053410532878,0.168292780638921,-1534.51864621338
10,0.035492648367149,0.686235698302477,0.000807939513952679,0.0367998281004405,0.16172438610679,0.0301118690904339,0.27506648767215,0.171386693130925,-1532.66094659153
11,0.0517475614808017,0.495946569381953,0.00184497097087854,0.0465495282052227,0.144863552778447,0.01982319783731,0.305203425398361,0.209330667777568,-1532.05708133296
12,0.0846397743292345,0.5050995506784,0.00875229310584672,0.050751368220197,0.121760336360657,0.0308537519534529,0.340574395724187,0.197713089017685,-1533.58797721067
13,0.0598765709793993,0.528599612797984,0.0162684288091253,0.0153867809847589,0.190710572530427,0.0225194912444746,0.270781244081131,0.202213319398376,-1531.13950244838
14,0.0709264750273722,0.582017865704628,0.0173608171969221,0.0232809507721031,0.172884142351761,0.0270896799309346,0.336777415538922,0.221903038112685,-1531.5244913768
15,0.0557472354282493,0.575676381695515,0.0103924603678076,0.0217695119466576,0.141271600860219,0.0181362405695756,0.310027138496004,0.201597170842818,-1528.70113129082
16,0.104592586179367,0.521876133096224,0.00405681063945722,0.0294429940213027,0.167934537437975,0.0298049505762532,0.299088076810498,0.149969710384102,-1529.54408575612
17,0.0707209146877002,0.598462601153156,0.00487028762697048,0.048874819096448,0.144455597464529,0.0260212402520312,0.223037878333009,0.15632979826156,-1529.13811531852
18,0.0907308897683077,0.575183471061429,0.0272442559502122,0.0339889945005629,0.142769260995906,0.0178316840357302,0.221023845629067,0.151574040572843,-1529.60277577403
19,0.0340496395658673,0.522496158810136,0.0143583582925196,0.0280398419346382,0.139085608728501,0.0457661299106808,0.277513426631101,0.17633372229732,-1532.431403634
20,0.0456594465261874,0.605093763055357,0.0245612527299811,0.0312567369029309,0.131319474307827,0.00864232989018057,0.270562859765022,0.188514017393584,-1535.25067277498
21,0.0741566265548905,0.505072155477679,0.0338730191516549,0.0245749714317173,0.134989751129695,0.0400312726979516,0.285465875631903,0.144323682183512,-1532.18373438526
22,0.123576944746301,0.555796281991354,0.0257068395310145,0.0156222080956894,0.137514698621066,0.0124287495239809,0.201822846174403,0.148677901891167,-1533.5863990245
23,0.127575528978342,0.554412805911844,0.0214477900127819,0.0225748730540245,0.210033541370563,0.0272992112976735,0.2533394797444,0.145876058283809,-1532.17000159388
24,0.148945440088843,0.526416597437916,0.0132520229113301,0.0226043468422627,0.146282772507338,0.015690513667218,0.271986264469653,0.161470541561474,-1529.20801723212
25,0.0706374680498318,0.551137727295721,0.0111209012063539,0.0144834845796226,0.161907820812696,0.0135753040455015,0.277700064125348,0.155054071627103,-1527.0941175371
26,0.0952317244522061,0.56841422385653,0.00955621300219186,0.0266143829128301,0.159165871256342,0.0128498408810054,0.300201582961575,0.154581175478331,-1528.69279628483
27,0.101914178521175,0.535788435822489,0.011222407653016,0.0244324876354564,0.175137046957593,0.0196654003417602,0.301169578908953,0.186430202559473,-1528.03417533273
28,0.0927353874554858,0.519283406167921,0.0288930732938901,0.0238084292898031,0.142428166779926,0.024819689317023,0.258738573410575,0.149668450077047,-1527.84769575059
29,0.0764254518478744,0.524538604554712,0.0251828658106944,0.0510801449475858,0.157720306214218,0.018347099785175,0.280319127904319,0.170929075651587,-1529.75796413875
30,0.0365667604882338,0.585460729094932,0.00159216650700111,0.0123110494994878,0.159564544169582,0.0118347557012232,0.295140985869965,0.191985647831894,-1532.07392241952
31,0.115804913935811,0.596175091037224,0.0027683766590007,0.0132109874856387,0.172194499647528,0.0354745193266867,0.295259087514948,0.179409073936033,-1532.08335517013
32,0.122205307230373,0.547893457501909,0.0050990304322247,0.0293659991668283,0.165509606480633,0.0267063620018317,0.295070910749174,0.175523811656188,-1528.59825401989
33,0.102259913236755,0.5394558543799,0.0187542933373956,0.0274022770793285,0.158478081574452,0.018178289852249,0.251225059487684,0.174033692109194,-1527.98134953615
34,0.0480979950623579,0.503495918155167,0.0122238018759716,0.049797573487397,0.168747727203469,0.020347527328422,0.259697734498829,0.170996455826037,-1528.75468424885
35,0.0839821860142087,0.504293985761678,0.00567195215843069,0.0164180712195851,0.156071760639005,0.0224061975155144,0.276884520709864,0.163653207146837,-1527.03071245425
36,0.0939991186250776,0.545974970749445,0.0169159890936425,0.0106298338987088,0.175774451113588,0.0269430623491929,0.267257099516726,0.14578619321482,-1528.26794309754
37,0.146137044416046,0.598225985565044,0.0177323154197417,0.0260535296103707,0.148025475416175,0.0162251612173447,0.211053117588003,0.163180704592237,-1532.03920549359
38,0.00692455542932935,0.582290492561028,0.0346174490472665,0.0276272002473145,0.183997170690767,0.0271890866370999,0.2550791516265,0.128829205274709,-1530.41412164518
39,0.0253946128738653,0.570932084178431,0.0128878905309714,0.0300816872569471,0.177825081738391,0.0231252513368759,0.247163874489647,0.153419598607214,-1527.27085907497
40,0.0439668475808679,0.556858525831688,0.0156092525295962,0.0273099046161009,0.157415550061852,0.0223157988805807,0.245677260664352,0.134245978685828,-1526.42024785378
41,0.0164826696693603,0.473861693432991,0.0245515164491543,0.0271418502299828,0.148902218821956,0.0205599635942649,0.25812811913352,0.142442791892154,-1529.40266704953
42,0.0326020346313406,0.544694392332644,0.0328276116148539,0.0509632880565262,0.129879428937976,0.0226471132066652,0.236596310464226,0.128733907652374,-1531.10108977905
43,0.0109991525914727,0.517040778988225,0.0346886688060372,0.0366443441204686,0.15989560239603,0.0254180447375295,0.213628454707389,0.140281345744987,-1529.74279193841
44,0.072342094691135,0.570671193267486,0.00878346905684789,0.0308287470307412,0.153778620183676,0.0215171716870343,0.243093358744177,0.138724211719145,-1526.59102274847
45,0.0773077654045537,0.611188717163593,0.0175540716323261,0.0326398852708969,0.125157321282057,0.0296157048914667,0.214263647716902,0.140719579501303,-1529.49442504843
46,0.0435916918492033,0.508577711859933,0.0199004524007742,0.0211841175659067,0.124693424599026,0.0244847892352009,0.25929483209224,0.139552468950252,-1528.62423174433
47,0.0831221930382223,0.576717584005077,0.0101448096272757,0.0205649614865736,0.132510267723266,0.0228784382756318,0.25674864735361,0.149551324515303,-1527.02502251459
