"fusion","fission","wgd","demi"
0.00731378694731989,0.0156836820079946,0.00648577490400449,0.0062780177547634
0.0028562675206663,0.00957421008514428,0.0051087157753803,-0.00294400431526607
0.0266631827174563,-0.00951753287603685,0.000584526345706516,0.00286449057417069
0.0137176617233784,0.00865281069773608,0.0110206295266832,-0.00320610476649011
0.0247794410993866,0.00132669906986595,0.00920089794026724,-0.0032710583918034
0.0132668228879141,0.00203573173115626,0.00954324226887977,-0.000248689120050652
0.0167663238790683,-0.012361760025439,0.00527838027832865,0.00176313342270737
0.00156557235002719,-0.00351461271920298,0.00589785456589285,0.0014224424138417
-0.0018049272254831,-0.0021097092406926,0.00656458983573015,5.91868378854957e-05
0.0165462758688032,0.00182040648550704,0.00983822760702013,0.00351507178492528
0.0192106706142146,0.00182237357554934,0.00419208002313622,0.00265111390169266
0.0234608519530783,-0.00344819572370998,0.0123843770813444,-0.00141795191611389
0.0113382981433857,-0.00264566182692127,0.00845596730788292,-0.0084580195403871
0.0132353160486112,0.00447096313990096,0.00685524828174016,-0.0101420329047149
0.014527920523122,0.00538011753178722,0.00597605632210514,-0.000750792816307798
0.0136349351949547,0.00397787330850243,0.0119685553134293,-0.00532929205191711
0.0101521708172976,0.00230340847656181,0.0114176295877204,0.000899596401884217
0.0190926008943159,0.00160138498539985,0.0108663561199612,-0.000178415506653801
0.0219713654045303,-0.00439740609731139,0.00714196456098406,-0.00266534872348237
0.0152835492419571,-0.00457586165108837,0.00663702426046176,-0.00215069045137056
0.0204799508303975,-0.00355545330335959,0.0019182429364306,-0.00022990079521015
0.0179921490079475,-0.00231870832654744,0.000992156271852349,0.00214015800321137
0.0233475111310792,-0.00043364343870138,0.0043212708866837,0.000854912165636325
0.0215759039849406,0.001102950095107,0.0112612676056138,0.0022849865881152
0.0128406724347773,-0.00793167572609854,0.00832511684520545,0.00177755450231049
0.00831449832706175,-0.00496394605411254,0.00909382315116859,-0.0175166838876454
0.0159348702051651,-0.00151649222589723,0.00680538334277426,-0.00166397951121433
0.0153453481783632,-0.00249213444716771,0.0080222528519163,-0.00214498511182513
0.0144981058198946,0.0033814058637951,0.00951742719514871,-0.00216019743661625
0.0128980383330686,0.00231438202552587,0.00929011172231668,-0.00187067050796996
0.0201784426863436,0.00326247002099447,0.0102286674810624,0.00107357305416951
0.0192967885181372,0.00214544475715446,0.00735620319088746,0.0013089195087999
0.0237393507191672,-0.00138002572688313,-0.0074792474209166,0.0021516600408432
0.0184372485383325,0.000185337663523869,-0.00677814376495228,0.00205525392945525
0.0198191788511412,0.00286185119767658,0.00477152397345144,-0.00996019759910585
0.0177399730073948,-0.00377732767220583,-0.00168598145566502,-0.00737112076412936
0.0212467637555446,-0.00348086988776732,0.00674400194829471,-0.0212227852308815
0.0109470032118669,0.00227035602658841,0.00747640255974976,-0.0208189197249108
0.0232413639174054,-0.000283529600571953,0.00484543090733775,-0.0189046009073523
0.0204851690286778,0.0027506206507835,0.00052343898697184,0.00155585726133179
0.0142748849080037,0.000983980068618921,0.00248088393169873,0.00207495382179508
0.0160718123010796,-0.00558118396418952,0.00568833125972411,0.00134410284523343
0.00949966885249611,0.00182930228021888,0.0016046504021986,-0.000281134165498355
0.0108603311582226,0.00252094986911632,-0.00529772946631096,0.00246061727804124
0.0123229461536687,0.00284413322341258,0.00946627147456737,0.00133816247362519
0.00756785402318308,0.00175904376168315,0.00725697941435858,0.000605388770945079
0.0155867437776411,0.00550612183243444,0.0111683090738489,-0.000231644157081575
0.0145383294915948,0.00282097486688869,0.00326633543271753,-0.00206166730433533
0.0126050022325892,0.00237172880233432,0.00494555140714902,0.00239128362700846
0.0208063057307266,0.000930109704577311,0.00878276069166081,0.00200447285827132
0.0107086850268264,0.00210131216008629,-0.00197917852553134,0.000157869159776574
0.0224046082467307,0.000748635555890103,-0.00108369729466166,-0.000398173589364741
0.0197529139746354,-0.00145932538584615,0.0120732635514372,-0.00216437725842265
0.0169735363182054,0.00389522960289631,-0.00711629199708821,-0.00657736356405904
0.0162107332569825,0.000124467217796932,-0.0106869849282998,-0.00467226558496642
0.0172869665237712,0.00044275824026354,-0.00295073607016583,-0.00365592721180425
0.0208049228499432,-0.00346273124972776,0.00887137419959746,-0.00156862801657805
0.0204966817286159,0.00188680035200468,-0.0253611148689733,-0.00500362929026522
0.0170476023798871,-0.00558939875680749,0.00306042486816475,-0.0239543916327431
0.0209791966024716,-0.0012671315310677,0.0075901658473178,-0.0127001803522514
0.016984431567471,0.000906438493945266,0.00360941227772956,-0.0127340229452161
0.0168190750359902,-0.00160905091947598,0.00213744198955939,0.000772167354417217
0.018721752081859,0.00163159448472941,0.00749000078495015,-0.0012664381018114
0.0129096865569308,0.00190049386839462,0.00812179491521919,0.000733864311998743
0.016037925114385,0.00351566141470674,0.00791222907483668,-0.00264393431196401
0.019368143635537,0.00337371950652865,0.00964014351750386,0.000389193488234816
0.00887772528439996,0.000873430952770503,0.0101276184170678,0.000165162064884146
0.0244927897315011,0.00349215684521552,0.00361262978473582,-0.00574417094322045
0.0171981608410845,0.00479794226204648,0.00302551694049417,-0.000609020629331314
0.00770887119936621,-0.0112687810217414,0.00461802861552492,-0.00185442148169461
0.00738429220975069,-0.0128417018663443,0.00984890037047342,0.00183790622147125
0.0162118051735709,0.00212837061165323,0.0122725158633874,0.000524528269210216
0.0152044175204718,0.0046989447836297,0.0128168861325864,-0.00370045194473973
0.0201059642338296,0.000889651290737322,0.0123749749855667,-0.00265308411319483
0.0164448536266224,0.00199097564495067,0.00463970143458596,0.00126200703281772
0.0214312897260441,0.00222282615742026,0.00615336620146704,-0.00326608632664789
0.0219546319337037,0.00356156810181545,0.0054246252784058,-0.00113348360717835
0.013909054416266,-0.00560594247327038,0.00598992002920616,-0.0128757243647057
0.00955902959792355,-0.0136012591157255,0.0093320175174678,0.00144875131064572
0.0170126508062277,-0.0132275162057175,-0.000510258923768702,-0.000570623518240323
0.0183545169079384,-0.00895304919287983,0.0109692553119067,0.0028256567732199
0.0203083599556412,0.00408098113607785,0.00944821668121798,-0.00195612557541021
0.0162898797115778,0.000733173796701595,0.00925665090725203,-0.000340632056622881
0.0241918763623154,0.00222505841521644,0.0094863322239474,0.00119800070976547
0.0194571361366034,0.00048067159830686,0.00914884327134201,-0.00297188995092748
0.0217173664322801,-0.0049292784661985,0.00803272274213888,-0.00881622613361511
0.0175888462384849,-0.0066038386802341,0.0106295624917481,-0.0140780298226596
0.00886628972575859,-0.00617974927829212,-9.36920814566429e-05,-0.0200815926481988
0.0155066673675951,0.00168694988542659,-0.000500424530488302,-0.0174826966887941
0.0102069903133882,0.00688248323419363,-0.00249969328393241,-0.00373362418040574
-0.00241663282465638,0.00689285819576304,0.00419403460621234,-0.0108342637015238
0.00289004581893792,0.00366177824554052,0.00516816253150551,0.00241789795672685
0.00941416311219712,0.000366271893543315,-0.000271101837691355,-0.00204073363465539
0.013510440750486,0.00217771444315957,0.00518037165299984,-0.00227180474072555
0.00417523252209762,0.00614344811455006,0.00705969281746965,-0.0033047055684838
0.00605671622281784,0.00328382777907366,0.00851902434809931,0.00275607353432404
0.0129979414200981,0.00290423389354548,0.00118948624800548,0.000396898331299254
0.0142354608803333,0.0036565774563483,-0.0187798024486792,-0.0133306832720464
0.0148998584039375,0.00340438548044791,0.00835656998563781,-0.0113883928923633
0.0139265661380107,0.0048149144600723,0.00944195665931394,-0.0133407625001212
0.0179615161767935,-0.0258526045634226,0.0112964768055528,-0.0109514892991481
0.0142357131155757,-0.0311810363255333,0.0105986805259905,-0.00462216882803296
0.0218815354077278,-0.022998446713745,0.00787960632118728,-0.00155297007253124
0.0217168975123953,-0.000501282948245089,0.00937300392913513,2.37695322886445e-05
0.0115803831485745,0.00189807079660129,-0.00029282318179589,-0.00380358100224626
